text,dict_syn
We also discuss certain,"['collection', 'league', 'taxon', 'assemblage', 'taxonomic_category', 'aggregation']"
We also discuss certain classes of,"['causal_agency', 'causal_agent']"
We also discuss certain classes of operator ordering,"['unclearness', 'expression', 'saying']"
We also discuss certain classes of operator ordering ambiguity inherent in such,['division']
We also discuss certain classes of operator ordering ambiguity inherent in such quantization,"['software', 'proceeding']"
We also discuss certain classes of operator ordering ambiguity inherent in such quantization procedures and argue that a particular ordering,"['medicine', 'direction', 'black_and_white']"
We also discuss certain classes of operator ordering ambiguity inherent in such quantization procedures and argue that a particular ordering prescription in the,"['amount', 'quantity']"
We also discuss certain classes of operator ordering ambiguity inherent in such quantization procedures and argue that a particular ordering prescription in the quantum,"['construct', 'concept', 'belief']"
We also discuss certain classes of operator ordering ambiguity inherent in such quantization procedures and argue that a particular ordering prescription in the quantum theory can preserve two,"['balance', 'counterbalance', 'spatial_property', 'equilibrium', 'spatiality', 'equipoise']"
We also discuss certain classes of operator ordering ambiguity inherent in such quantization procedures and argue that a particular ordering prescription in the quantum theory can preserve two symmetries namely arbitrary,"['error', 'interruption', 'failure']"
We also discuss certain classes of operator ordering ambiguity inherent in such quantization procedures and argue that a particular ordering prescription in the quantum theory can preserve two symmetries namely arbitrary lapse rescalings and general,['variance']
We also discuss certain classes of operator ordering ambiguity inherent in such quantization procedures and argue that a particular ordering prescription in the quantum theory can preserve two symmetries namely arbitrary lapse rescalings and general covariance which are already present at the classical,"['indicator', 'height', 'place']"
Using this,"['ism', 'philosophical_system', 'philosophical_doctrine', 'philosophical_theory']"
Using this formalism we derive the,"['physics', 'natural_philosophy']"
Using this formalism we derive the thermodynamics and,"['appearance', 'time_period', 'period']"
Using this formalism we derive the thermodynamics and phase,"['make-up', 'artifact', 'body_part', 'artefact']"
Using this formalism we derive the thermodynamics and phase structure of ferromagnets with,"['substance', 'stuff']"
Using this formalism we derive the thermodynamics and phase structure of ferromagnets with atoms in the doubly symmetric or doubly antisymmetric irreducible,"['statement', 'public_presentation', 'right', 'activity']"
Our,"['discovery', 'collection', 'find']"
Our findings overwhelmingly indicate that,"['female_offspring', 'adult_female']"
Our findings overwhelmingly indicate that girls exhibit heightened,"['promise', 'group_action', 'action', 'military_action']"
Our findings overwhelmingly indicate that girls exhibit heightened engagement in,"['power', 'subject_area', 'subject_field', 'bailiwick', 'ability', 'discipline']"
Our findings overwhelmingly indicate that girls exhibit heightened engagement in,"['discipline', 'power', 'ability']"
Our findings overwhelmingly indicate that girls exhibit heightened engagement in science and enhanced science,"['personality', 'recognition', 'identification', 'operator', 'sameness']"
Our findings overwhelmingly indicate that girls exhibit heightened engagement in science and enhanced science identities after engaging in the Rising Stargirls,"['document', 'computer_software', 'information']"
This,"['press', 'publishing_company', 'public_press']"
This paper presents a,"['supporter', 'kind', 'form', 'leader', 'mental_representation']"
This paper presents a model of an aggressive single-turn,"['plan_of_action', 'military_science']"
This paper presents a model of an aggressive single-turn strategy as a combinatorial,['improvement']
This paper presents a model of an aggressive single-turn strategy as a combinatorial optimization,"['difficulty', 'question', 'head']"
This paper presents a model of an aggressive single-turn strategy as a combinatorial optimization,"['difficulty', 'question', 'head']"
Nevertheless the,"['period', 'visual_aspect']"
Nevertheless the phases of the Gauged Linear Sigma Model and an increasing,"['grammatical_category', 'definite_quantity', 'symbol']"
Nevertheless the phases of the Gauged Linear Sigma Model and an increasing number of their classical and quantum,"['collection', 'assemblage']"
Nevertheless the phases of the Gauged Linear Sigma Model and an increasing number of their classical and quantum data are just as computable as for their,"['relative', 'relation']"
Nevertheless the phases of the Gauged Linear Sigma Model and an increasing number of their classical and quantum data are just as computable as for their siblings encoded by reflexive polytopes and they all have,"['rearrangement', 'playing', 'computation']"
Nevertheless the phases of the Gauged Linear Sigma Model and an increasing number of their classical and quantum data are just as computable as for their siblings encoded by reflexive polytopes and they all have transposition,"['portrayal', 'depicting', 'depiction', 'portraying']"
Nevertheless the phases of the Gauged Linear Sigma Model and an increasing number of their classical and quantum data are just as computable as for their siblings encoded by reflexive polytopes and they all have transposition mirror,"['sort', 'kind', 'form']"
We present a,"['epistemology', 'method']"
We present a methodology that supports the,"['use', 'change', 'modification', 'process']"
We present a methodology that supports the development of IDS-specific,"['objection', 'demand', 'questioning']"
We present a methodology that supports the development of IDS-specific challenges a,"['evaluation', 'rating']"
We present a methodology that supports the development of IDS-specific challenges a scoring,"['body_part', 'group', 'plan_of_action']"
We present a methodology that supports the development of IDS-specific challenges a scoring system that fosters learning and,"['get_together', 'employment', 'action']"
We present a methodology that supports the development of IDS-specific challenges a scoring system that fosters learning and engagement and the,"['intuition', 'sensibility', 'understanding']"
We present a methodology that supports the development of IDS-specific,"['situation', 'questioning', 'demand']"
We present a methodology that supports the development of IDS-specific challenges a scoring system that fosters learning and engagement and the insights of running such a challenge in a real Jeopardy-style CTF,"['psychological_feature', 'circumstance', 'physical_phenomenon', 'phenomenon']"
The,"['particulate_matter', 'material', 'particulate']"
The dust,"['stuff', 'flow', 'egression', 'release']"
The dust emission at 2,"['metric_linear_unit', 'metallic_element', 'metal']"
The dust emission at 2 cm is still appreciable and offers the,"['option', 'concept']"
