text,context_syn
It’s only day and my week has already been made So so happy to see Tom McGilton. An Whynot camera back in,"['activity', 'movement', 'deed']"
It’s only day and my week has already been made So so happy to see Tom McGilton. An Whynot camera back in action missed that,"['vehicle', 'automobile']"
It’s only day and my week has already been made So so happy to see Tom McGilton. An Whynot camera back in action missed that car so much Also nice to see Dave Schroeder C7 back after that massive,"['accident', 'collision', 'wreck']"
It’s only,"['time', 'period']"
It’s only day and my week has already been made So so happy to see Tom McGilton. An Whynot camera back in action missed that car so much Also nice to see Dave Schroeder C7 back after that massive crash on day 1 last,"['time', 'period']"
Dude I peed my,"['\nclothing', 'garment']"
Dude I peed my pants laughing about the,['object']
they should let this,"['\nassistant', 'associate', 'executive', 'official', 'person']"
they should let this guy be Henrys right,"['\nassistant', 'deputy', 'lieutenant', 'aide', 'assistant', 'helper', 'supporter']"
they should let this guy be Henrys right hand,"['\nassistant', 'executive', 'official', 'authority', 'leader']"
they should let this guy be Henrys right hand man for the cinematic,"['\ncinematic', 'fictional', 'fictional world', 'entertainment', 'media', 'realm']"
Omfg Finally Theo got a real,"['\nexistence', 'experience', 'reality']"
Blood Angels!!!,['Agreement']
Spoken like a,"['\nman', 'person']"
Spoken like a guy that doesn’t have to work a normal,"['\noccupation', 'employment', 'position']"
Very well done appreciate this,"['\nmoving image', 'film', 'movie']"
Theos,['\nclothing']
Theos shirt and Katts whole,"['\nclothing', 'attire', 'ensemble']"
These new,"['\nundead', 'monsters']"
These new zombies maps just aint it keep going back to oldyz like,"['\ndiscoveries', 'disclosures']"
I want a Kat William,"['\ntoymaker', 'puppet', 'figurine']"
The S,"['\nlevel', 'rank', 'category']"
The S tier Independent,"['\nartist', 'designer', 'maker', 'originator']"
<mask> date is sometime in 2026...,"['\nDate', 'Time', 'Event']"
Release,"['\ntime', 'deadline', 'appointment']"
And then tarnishing the,"['God', 'deity', 'religion']"
And then tarnishing the name of God and the,"['God', 'deity', 'supreme being', 'religion', 'faith']"
And then tarnishing the name of God and the word of God to do it is crazy knowing he actively hurt the one,"['God', 'human']"
And then tarnishing the name of God and the word of God to do it is crazy knowing he actively hurt the one person who he should love the most. The fake,"['\npiety', 'hypocrisy']"
And then tarnishing the name of God and the word of God to do it is crazy knowing he actively hurt the one person who he should love the most. The fake religiosity is such a tired,"['\ncharacter', 'individuality']"
And then tarnishing the name of God and the word of God to do it is crazy knowing he actively hurt the one person who he should love the most. The fake religiosity is such a tired personality to have on social,"['\ncommunications', 'mass media']"
Theo asking about Michael Jackson……..”IF PEOPLE CALL YOU A CRACKHEAD FOR 20,"['\ntime', 'duration']"
The,['figure']
<mask>. ITS HAPPENING. THEY ARE LETTING HIM COOK.,"['\nrelatives', 'males']"
She said it wasn’t anything he did to make her,"['\nemotional state', 'sentiment', 'impression']"
She said it wasn’t anything he did to make her feel insecure or that she was some “<mask>” but he never did anything to make her not feel that way!,"['\nadmirer', 'fan', 'devotee']"
She said it wasn’t anything he did to make her feel insecure or that she was some “groupie” but he never did anything to make her not feel that,"['\nmethod', 'approach', 'manner']"
She is waaaay too,['\ngenerous']
She is waaaay too kind to him and gentle. I hope she gets every,"['\nquantity', 'measure', 'degree']"
She is waaaay too kind to him and gentle. I hope she gets every amount of,"['\naffection', 'tenderness', 'adoration']"
She is waaaay too kind to him and gentle. I hope she gets every amount of love she deserves and,"['\napproval', 'recognition']"
liked before the,"['\nclip', 'film', 'footage']"
OH MY GOD. I just woke up and immediately freshen up after seeing this on my,"['\nalert', 'message', 'announcement']"
OH MY GOD. I just woke up and immediately freshen up after seeing this on my notification. Lets gooo.. imma listen to the,"['\nanimal', 'mammal']"
OH MY GOD. I just woke up and immediately freshen up after seeing this on my notification. Lets gooo.. imma listen to the goat first 06:40 Katts spitting wisdom 46:10 The,"['powerlessness', 'weakness', 'inadequacy']"
How can you make a,"['\nmanual', 'tutorial', 'instruction']"
You can tell Katt respects Theo as a,"['\nentertainer', 'performer', 'actor']"
White,"['\nhumans', 'individuals']"
White people are the,"['\nearth', 'globe', 'planet']"
White people are the world,"['\ngroup', 'population', 'people']"
LITERALLY!!! When she realizes how manipulative and emotionally abusive he was. There’s a,"['\njustification', 'explanation', 'cause', 'motive']"
LITERALLY!!! When she realizes how manipulative and emotionally abusive he was. There’s a,"['\nmotivation', 'justification', 'explanation']"
Just,"['\nKatt', 'comedian', 'person']"
Why is Mark Zuckerberg,"['\nimage', 'representation']"
What a,"['\nburden', 'weight']"
What a load of,"['\ntype of trash', 'nonsense']"
What a load of crock. He’s a,"['\nperson', 'individual']"
What a load of crock. He’s a catch in more,"['\nmethods', 'manners']"
What a load of crock. He’s a catch in more ways than one. Smart kindhearted handsome and,"['\namusing', 'enjoyable', 'enjoyable', 'pleasant']"
Katlas Williams might have been better. Map Williams was good in the,"['\ninstant', 'point', 'time', 'instantaneity']"
ahaha this is perfect. first 5,"['time', 'period']"
ahaha this is perfect. first 5 minutes and Im in the right,"['location', 'setting', 'position']"
ahaha this is perfect. first 5 minutes and Im in the right place. all the top,"['audience', 'comments', 'episode']"
ahaha this is perfect. first 5 minutes and Im in the right place. all the top comments sum this,"['episode', 'occurrence', 'event']"
ahaha this is perfect. first 5 minutes and Im in the right place. all the top comments sum this episode up perfectly. and i like that,"['real-life', 'moment', 'part', 'segment']"
ahaha this is perfect. first 5 minutes and Im in the right place. all the top comments sum this episode up perfectly. and i like that bit about true,"['real-life', 'human', 'individual']"
