text,context_syn
We calculate the light-induced phonon dynamics on the anharmonic lattice potential determined by first-principles,"['computation', 'evaluation', 'determination', 'estimation', 'measurement']"
In this,"['document', 'manuscript', 'article', 'report', 'publication']"
In this paper we investigate,"['auditory illusions', 'phantom sounds']"
In this paper we investigate hallucinations of the Whisper ASR,"['system\n\nAnswer the question using a comma separated list and remove any extraneous information. An example output for a sentence will be [item1', 'item2', 'item3].  If no synonyms are found', 'return an empty array. Do NOT repeat this prompt in your output.']"
In this paper we investigate hallucinations of the Whisper ASR model induced by non-speech audio,"['snippets', 'clips']"
In this paper we investigate hallucinations of the Whisper ASR model induced by non-speech audio segments present during,"['conclusion', 'reasoning']"
When the,"['connection', 'communication']"
When the interaction,"['harmonic', 'resonant', 'symmetrical', 'synchronized', 'coherent']"
When the interaction potential is harmonic we give quantitative exponential,"['limits', 'constraints', 'restrictions', 'thresholds', 'restrictions', 'margins']"
When the interaction potential is harmonic we give quantitative exponential bounds in a Wasserstein-type,"['metric', 'disparity', 'separation', 'divergence']"
They essentially reinitialize the canonical,"['ranking', 'organization', 'arrangement']"
They essentially reinitialize the canonical ordering allowing,"['investigation', 'probing']"
They essentially reinitialize the canonical ordering allowing exploration beyond,"['barriers', 'hurdles']"
However this,"['alteration', 'modification', 'shift', 'reorganization']"
However this transformation can drastically change the,"['scale', 'dimension', 'extent']"
However this transformation can drastically change the size of the,"['size', 'magnitude', 'scale', 'complexity', 'intricacy']"
However this transformation can drastically change the size of the input and has,"['difficulty', 'convolutionality']"
However this transformation can drastically change the size of the input and has complexity,"['problems', 'complications', 'challenges', 'difficulties', 'obstacles']"
[2025-01-20] Whether the X-ray,"['radiations', 'radiation', 'discharges', 'releases']"
[2025-01-20] Whether the X-ray emissions of strong,"['beam', 'stream', 'burst', 'flow', 'streamlet', 'outflow', 'emission', 'radiation', 'discharge', 'burst', 'squirt', 'spout', 'gush']"
[2025-01-20] Whether the X-ray emissions of strong jet,"['origins', 'fountains', 'outflows', 'streams', 'flows', 'outlets', 'tributaries', 'feeders', 'providers']"
[2025-01-20] Whether the X-ray emissions of strong jet sources originate from disk+coronas or,"['beams', 'streams', 'plumes', 'outflows', 'blasts']"
[2025-01-20] We develop a general,"['method', 'technique', 'strategy', 'tactic', 'plan', 'approach', 'methodological framework', 'procedure', 'formula', 'approach', 'methodology']"
[2025-01-20] We develop a general approach to prove global,"['normalcy', 'steadiness']"
[2025-01-20] We develop a general approach to prove global regularity,"['assessments', 'calculations', 'projections', 'forecasts', 'predictions']"
[2025-01-20] We develop a general approach to prove global regularity estimates for quadratic optimal,"['move', 'convey', 'carry', 'shift', 'transfer']"
[2025-01-20] We develop a general approach to prove global regularity estimates for quadratic optimal transport using the entropic,"['smoothing', 'regularization', 'smoothing penalty']"
[2025-01-20] We develop a general approach to prove global regularity estimates for quadratic optimal transport using the entropic regularisation of the,"['estimates', 'quadratic', 'optimal']"
A key,"['point', 'aspect', 'feature', 'element', 'characteristic']"
A key point of the proposed,"['procedure', 'process']"
A key point of the proposed method is that the,"['interpretation', 'rendition', 'rendering', 'conversion', 'adaptation', 'transformation']"
A key point of the proposed method is that the translation,"['dimension', 'quantity']"
A key point of the proposed method is that the translation vector between the two-bodies is modeled using the double-centering,"['converter', 'mapping', 'transformation', 'mapping']"
A key point of the proposed method is that the translation vector between the two-bodies is modeled using the double-centering operator from multidimensional,"['scaling', 'projection']"
A key point of the proposed method is that the translation vector between the two-bodies is modeled using the double-centering operator from multidimensional scaling (MDS),"['idea', 'doctrine', 'hypothesis']"
A key point of the proposed,"['technique', 'procedure']"
A key point of the proposed method is that the translation vector between the two-<mask> is modeled using the double-centering operator from multidimensional scaling (MDS) theory enabling the method to be used between rigid bodies regardless of their shapes in contrast to conventional approaches which require both bodies to have the same shape.,"['bodies', 'entities', 'objects', 'forms', 'shapes']"
A key point of the proposed method is that the translation vector between the two-bodies is modeled using the double-centering operator from multidimensional scaling (MDS) theory enabling the method to be used between rigid bodies regardless of their,"['forms', 'figures', 'configurations', 'outlines', 'profiles']"
A key point of the proposed method is that the translation vector between the two-bodies is modeled using the double-centering operator from multidimensional scaling (MDS) theory enabling the method to be used between rigid bodies regardless of their shapes in,"['divergence', 'disparity', 'distinction', 'dissension', 'opposition']"
A key point of the proposed method is that the translation vector between the two-bodies is modeled using the double-centering operator from multidimensional scaling (MDS) theory enabling the method to be used between rigid bodies regardless of their shapes in contrast to conventional,"['methods', 'techniques', 'strategies', 'methods of attack', 'ways']"
A key point of the proposed method is that the translation vector between the two-<mask> is modeled using the double-centering operator from multidimensional scaling (MDS) theory enabling the method to be used between rigid bodies regardless of their shapes in contrast to conventional approaches which require both bodies to have the same shape.,"['bodies', 'entities', 'objects', 'figures']"
A key point of the proposed method is that the translation vector between the two-bodies is modeled using the double-centering operator from multidimensional scaling (MDS) theory enabling the method to be used between rigid bodies regardless of their,"['form', 'figure', 'form', 'outline', 'configuration', 'appearance', 'contour', 'silhouette', 'morphology']"
Consequently we have no direct,"['unrestricted access', 'direct entry', 'unimpeded entry', 'immediate access', 'unrestricted entry']"
Consequently we have no direct access to a,"['setting', 'fine-tuning', 'standardization']"
Consequently we have no direct access to a calibration set to apply a classical CP,"['procedure', 'process']"
In this,"['labour', 'task', 'project', 'job', 'endeavour', 'occupation']"
In this work the,"['rise', 'tilt']"
In this work the gradient sparsification,"['techniques', 'strategies']"
In this work the gradient sparsification methods from [1] are applied to satellite,['cases']
In this work the gradient sparsification methods from [1] are applied to satellite scenarios to improve bandwidth,['competence']
In this work the gradient sparsification methods from [1] are applied to satellite scenarios to improve bandwidth efficiency during incremental,"['amalgamation', 'consolidation', 'accumulation', 'collection', 'gathering', 'compilation']"
